lot_size_sf,city,deed_date,price_usd,sale_date,lat,lon,build_yr,build_size_sf,patio_ct,patio_type,wall_type,roof_type,bath_fixtures_ct,parking_type
5625,PHOENIX,09/10/2019,300000,08/01/2019,33.501808,-112.261945,2019,1924,2,Covered,Frame Stucco,Concrete Tile,8,GR
5625,PHOENIX,08/30/2019,263990,12/01/2018,33.501804,-112.262093,2019,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,08/26/2019,394000,07/01/2019,33.5018,-112.26224,2019,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,08/21/2019,274990,04/01/2019,33.501796,-112.262388,2019,1740,1,Covered,Frame Stucco,Concrete Tile,8,GR
5625,PHOENIX,05/24/2021,400000,03/01/2021,33.501789,-112.262683,2019,1924,2,Covered,Frame Stucco,Concrete Tile,8,GR
5625,PHOENIX,06/28/2019,283990,06/01/2019,33.501785,-112.26283,2019,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,04/29/2019,311208,09/01/2018,33.501781,-112.262978,2019,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,06/27/2019,297990,03/01/2019,33.502124,-112.26299,2019,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,04/29/2019,291300,08/01/2018,33.502128,-112.262843,2019,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,04/30/2019,268976,08/01/2018,33.502132,-112.262695,2019,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,04/26/2019,323145,07/01/2018,33.502136,-112.262548,2019,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,05/22/2019,262896,10/01/2018,33.50214,-112.2624,2019,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,04/30/2019,277105,08/01/2018,33.502143,-112.262253,2019,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,02/26/2021,365000,01/01/2021,33.502151,-112.261958,2019,1924,2,Covered,Frame Stucco,Concrete Tile,8,GR
5625,PHOENIX,11/20/2020,330000,11/01/2020,33.502155,-112.26181,2019,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,11/15/2019,313990,10/01/2019,33.502158,-112.261663,2019,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,11/07/2019,312000,06/01/2019,33.502162,-112.261515,2019,1968,2,Covered,Frame Stucco,Concrete Tile,11,GR
5616,PHOENIX,10/08/2019,289490,12/01/2018,33.502166,-112.261368,2019,1924,2,Covered,Frame Stucco,Concrete Tile,8,GR
5616,PHOENIX,07/11/2019,292990,05/01/2019,33.502623,-112.261384,2019,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,05/29/2019,274492,07/01/2018,33.502619,-112.261532,2019,1740,1,Covered,Frame Stucco,Concrete Tile,8,GR
5625,PHOENIX,03/14/2019,260411,07/01/2018,33.502615,-112.261679,2019,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,02/03/2021,335000,02/01/2021,33.502611,-112.261827,2018,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,09/16/2020,330000,09/01/2020,33.502607,-112.261974,2018,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,04/10/2020,,,33.502596,-112.262431,2019,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,10/31/2018,254791,05/01/2018,33.502592,-112.262579,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,01/31/2019,300553,05/01/2018,33.502588,-112.262726,2018,1968,2,Covered,Frame Stucco,Concrete Tile,11,GR
5625,PHOENIX,01/10/2019,273458,05/01/2018,33.502584,-112.262874,2018,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,09/28/2018,289588,02/01/2018,33.502581,-112.263021,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5616,PHOENIX,12/04/2018,289798,01/01/2018,33.502924,-112.263034,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,08/29/2018,269436,01/01/2018,33.502928,-112.262886,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,01/21/2021,,,33.502931,-112.262739,2018,1968,2,Covered,Frame Stucco,Concrete Tile,11,GR
5625,PHOENIX,11/28/2018,268490,04/01/2018,33.502935,-112.262591,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,04/01/2021,357000,04/01/2021,33.502939,-112.262444,2018,1740,1,Covered,Frame Stucco,Concrete Tile,8,GR
5625,PHOENIX,11/27/2018,322326,05/01/2018,33.502951,-112.261987,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5625,PHOENIX,11/29/2018,286171,05/01/2018,33.502954,-112.261839,2018,1765,1,Covered,Frame Stucco,Concrete Tile,9,GR
5625,PHOENIX,05/24/2019,264330,07/01/2018,33.502958,-112.261692,2019,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5625,PHOENIX,02/21/2019,276030,06/01/2018,33.502962,-112.261544,2018,1939,1,Covered,Frame Stucco,Concrete Tile,10,GR
5616,PHOENIX,02/28/2019,310357,06/01/2018,33.502965,-112.261397,2018,1763,2,Covered,Frame Stucco,Concrete Tile,7,GR
5886,PHOENIX,07/20/2021,323990,04/01/2021,33.496272,-112.261501,2021,1399,2,Covered Slab,Frame Stucco,Concrete Tile,7,GR
5895,PHOENIX,08/16/2021,340990,03/01/2021,33.496268,-112.261649,2021,1801,1,Covered,Frame Stucco,Concrete Tile,8,GR
5895,PHOENIX,07/13/2021,354490,03/01/2021,33.496265,-112.261796,2021,1801,1,Covered,Frame Stucco,Concrete Tile,8,GR
5895,PHOENIX,07/16/2021,365490,03/01/2021,33.496261,-112.261944,2021,1953,1,Covered,Frame Stucco,Concrete Tile,11,GR
5895,PHOENIX,07/19/2021,355990,03/01/2021,33.496257,-112.262091,2021,1941,1,Covered,Frame Stucco,Concrete Tile,10,GR
5895,PHOENIX,08/31/2021,,,33.496253,-112.262239,2021,2546,1,Covered,Frame Stucco,Concrete Tile,10,GR
6550,PHOENIX,06/30/2021,398990,03/01/2021,33.496249,-112.262394,2021,2264,1,Covered,Frame Stucco,Concrete Tile,10,GR
8881,PHOENIX,07/09/2021,445490,04/01/2021,33.496239,-112.262677,2021,2325,2,Covered,Frame Stucco,Concrete Tile,10,GR
7532,PHOENIX,07/27/2021,430990,05/01/2021,33.496183,-112.262866,2021,2264,1,Covered,Frame Stucco,Concrete Tile,10,GR
7254,PHOENIX,08/17/2021,453990,03/01/2021,33.496133,-112.263036,2021,2518,1,Covered,Frame Stucco,Concrete Tile,10,GR
5668,PHOENIX,08/31/2021,,,33.495717,-112.262732,2021,1953,1,Covered,Frame Stucco,Concrete Tile,11,GR
7212,PHOENIX,08/23/2021,,,33.495775,-112.262578,2021,1941,1,Covered,Frame Stucco,Concrete Tile,10,GR
5670,PHOENIX,08/25/2021,351990,04/01/2021,33.495787,-112.26225,2021,1801,1,Covered,Frame Stucco,Concrete Tile,8,GR
5670,PHOENIX,08/30/2021,363490,04/01/2021,33.495791,-112.262102,2021,1953,1,Covered,Frame Stucco,Concrete Tile,11,GR
5670,PHOENIX,01/10/2020,,,33.495795,-112.261955,2021,1941,1,Covered,Frame Stucco,Concrete Tile,10,GR
5670,PHOENIX,02/10/2021,,,33.495799,-112.261808,2021,1762,2,Covered,Frame Stucco,Concrete Tile,7,GR
5670,PHOENIX,02/10/2021,,,33.495802,-112.26166,2021,1941,1,Covered,Frame Stucco,Concrete Tile,10,GR
5670,PHOENIX,02/10/2021,,,33.495806,-112.261513,2021,1399,2,Covered Slab,Frame Stucco,Concrete Tile,7,GR
5231,PHOENIX,01/10/2020,,,33.49508,-112.261948,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5240,PHOENIX,01/10/2020,,,33.494971,-112.261943,2021,2442,2,Covered,Frame Stucco,Concrete Tile,9,GR
5672,PHOENIX,01/10/2020,,,33.494563,-112.260515,2021,2546,1,Covered,Frame Stucco,Concrete Tile,10,GR
5670,PHOENIX,01/10/2020,,,33.494686,-112.26052,2021,1941,1,Covered,Frame Stucco,Concrete Tile,10,GR
5670,PHOENIX,01/10/2020,,,33.49481,-112.260524,2021,1801,1,Covered,Frame Stucco,Concrete Tile,8,GR
6930,PHOENIX,01/10/2020,,,33.494946,-112.260529,2021,2652,1,Covered,Frame Stucco,Concrete Tile,10,GR
6922,PHOENIX,01/10/2020,,,33.495097,-112.260535,2021,2325,2,Covered,Frame Stucco,Concrete Tile,10,GR
5155,PHOENIX,01/28/2021,,,33.501165,-112.255555,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5194,PHOENIX,01/28/2021,,,33.50116,-112.255687,2021,2442,2,Covered,Frame Stucco,Concrete Tile,9,GR
5240,PHOENIX,01/28/2021,,,33.501155,-112.255818,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5240,PHOENIX,01/28/2021,,,33.501152,-112.255949,2021,2579,1,Covered,Frame Stucco,Concrete Tile,10,GR
5240,PHOENIX,01/28/2021,,,33.501149,-112.25608,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5240,PHOENIX,01/28/2021,,,33.501145,-112.256211,2021,2579,1,Covered,Frame Stucco,Concrete Tile,10,GR
5240,PHOENIX,01/28/2021,,,33.501142,-112.256342,2021,2442,2,Covered,Frame Stucco,Concrete Tile,9,GR
5240,PHOENIX,01/28/2021,,,33.501139,-112.256473,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5240,PHOENIX,01/28/2021,,,33.501135,-112.256604,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5240,PHOENIX,02/10/2021,,,33.501129,-112.256866,2021,2442,2,Covered,Frame Stucco,Concrete Tile,9,GR
5040,PHOENIX,03/10/2021,,,33.50066,-112.25696,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,03/10/2021,,,33.500663,-112.256829,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,03/10/2021,,,33.500667,-112.256698,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,02/10/2021,,,33.50067,-112.256567,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,02/10/2021,,,33.500673,-112.256436,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,02/10/2021,,,33.500677,-112.256304,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,02/10/2021,,,33.50068,-112.256173,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,01/10/2020,,,33.500683,-112.256042,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,01/10/2020,,,33.500687,-112.255911,2021,2442,2,Covered,Frame Stucco,Concrete Tile,9,GR
5040,PHOENIX,01/10/2020,,,33.50069,-112.25578,2021,2579,1,Covered,Frame Stucco,Concrete Tile,10,GR
5031,PHOENIX,08/30/2021,,,33.500693,-112.255649,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5031,PHOENIX,03/10/2021,,,33.500348,-112.255635,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,04/12/2021,,,33.500337,-112.256029,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,04/12/2021,,,33.500331,-112.256291,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,04/12/2021,,,33.500327,-112.256423,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,04/12/2021,,,33.500324,-112.256554,2021,1396,2,Covered,Frame Stucco,Concrete Tile,7,GR
5040,PHOENIX,04/12/2021,,,33.500321,-112.256685,2021,1610,2,Covered,Frame Stucco,Concrete Tile,7,GR
5918,PHOENIX,02/10/2021,,,33.498012,-112.256678,2021,2546,1,Covered,Frame Stucco,Concrete Tile,10,GR
5921,PHOENIX,02/10/2021,,,33.498008,-112.256825,2021,1762,2,Covered,Frame Stucco,Concrete Tile,7,GR
5923,PHOENIX,02/10/2021,,,33.498004,-112.256973,2021,1762,2,Covered,Frame Stucco,Concrete Tile,7,GR
5925,PHOENIX,02/10/2021,,,33.498001,-112.25712,2021,1941,1,Covered,Frame Stucco,Concrete Tile,10,GR
5928,PHOENIX,02/10/2021,,,33.497997,-112.257268,2021,2546,1,Covered,Frame Stucco,Concrete Tile,10,GR
7252,PHOENIX,01/10/2020,,,33.497988,-112.257617,2021,2264,1,Covered,Frame Stucco,Concrete Tile,10,GR
7256,PHOENIX,01/10/2020,,,33.497983,-112.257797,2021,2518,1,Covered,Frame Stucco,Concrete Tile,10,GR
7259,PHOENIX,01/10/2020,,,33.497978,-112.257978,2021,2325,2,Covered,Frame Stucco,Concrete Tile,10,GR
7263,PHOENIX,01/10/2020,,,33.497973,-112.258158,2021,2652,1,Covered,Frame Stucco,Concrete Tile,10,GR
7267,PHOENIX,01/10/2020,,,33.497969,-112.258338,2021,2264,1,Covered,Frame Stucco,Concrete Tile,10,GR
7270,PHOENIX,01/10/2020,,,33.497964,-112.258519,2021,2518,1,Covered,Frame Stucco,Concrete Tile,10,GR
7274,PHOENIX,02/10/2021,,,33.497959,-112.258699,2021,2325,2,Covered,Frame Stucco,Concrete Tile,10,GR
7277,PHOENIX,02/10/2021,,,33.497955,-112.258879,2021,2652,1,Covered,Frame Stucco,Concrete Tile,10,GR
7281,PHOENIX,02/10/2021,,,33.49795,-112.259059,2021,2264,1,Covered,Frame Stucco,Concrete Tile,10,GR
7285,PHOENIX,02/10/2021,,,33.497945,-112.25924,2021,2652,1,Covered,Frame Stucco,Concrete Tile,10,GR
1004,PHOENIX,02/12/2020,178000,02/01/2020,33.597357,-111.987904,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1079,PHOENIX,11/17/2016,127500,11/01/2016,33.597253,-111.988106,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1071,PHOENIX,10/15/2019,171000,10/01/2019,33.597215,-111.988179,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1006,PHOENIX,04/14/2015,112500,03/01/2015,33.597292,-111.988362,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1101,PHOENIX,12/29/2020,,,33.597395,-111.987833,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1101,PHOENIX,04/14/2021,,,33.597395,-111.987833,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1004,PHOENIX,11/30/2020,187500,11/01/2020,33.597357,-111.987904,1983,850,0,None,"8"" Stucco",Built Up,4,CP
956,PHOENIX,11/01/2005,100000,10/01/2005,33.597309,-111.987958,1983,850,0,None,"8"" Stucco",Built Up,4,CP
995,PHOENIX,01/15/2021,189000,12/01/2020,33.597274,-111.988025,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1079,PHOENIX,04/04/2014,90000,04/01/2014,33.597253,-111.988106,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1459,PHOENIX,10/31/2019,280000,09/01/2018,33.597384,-111.988366,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1023,PHOENIX,07/21/2006,213000,07/01/2006,33.597818,-111.988618,1983,850,0,None,"8"" Stucco",Built Up,4,CP
973,PHOENIX,06/26/2020,170000,06/01/2020,33.597871,-111.988671,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1120,PHOENIX,05/05/2017,,,33.597978,-111.988779,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1619,PHOENIX,11/22/2004,165500,10/01/2004,33.598073,-111.988798,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1116,PHOENIX,03/16/2010,70000,03/01/2010,33.598141,-111.988719,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1073,PHOENIX,12/15/2020,205100,11/01/2020,33.598226,-111.988592,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1007,PHOENIX,03/23/2021,198000,03/01/2021,33.598328,-111.988488,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1023,PHOENIX,05/14/2014,113000,05/01/2014,33.597818,-111.988618,1983,850,0,None,"8"" Stucco",Built Up,4,CP
973,PHOENIX,07/02/2021,250000,06/01/2021,33.597871,-111.988671,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1120,PHOENIX,08/06/2020,173000,07/01/2020,33.597978,-111.988779,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1116,PHOENIX,06/17/2021,,,33.598141,-111.988719,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1061,PHOENIX,10/15/2015,107500,10/01/2015,33.59827,-111.98853,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1007,PHOENIX,04/24/2020,170000,04/01/2020,33.598328,-111.988488,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1411,PHOENIX,03/02/2021,,,33.597785,-111.988519,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1038,PHOENIX,04/24/2018,158000,03/01/2018,33.597923,-111.988723,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1619,PHOENIX,01/30/2009,170000,01/01/2009,33.598073,-111.988798,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1087,PHOENIX,04/02/2021,210000,03/01/2021,33.598184,-111.988655,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1106,PHOENIX,04/18/2016,127900,04/01/2016,33.598395,-111.988347,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1034,PHOENIX,01/02/2019,155000,12/01/2018,33.598439,-111.988284,1983,850,0,None,"8"" Stucco",Built Up,4,CP
973,PHOENIX,06/27/2005,128750,01/01/2005,33.597871,-111.988671,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1038,PHOENIX,10/15/2012,83000,10/01/2012,33.597923,-111.988723,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1120,PHOENIX,12/01/2020,185000,12/01/2020,33.597978,-111.988779,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1035,PHOENIX,08/19/2008,139900,08/01/2008,33.598371,-111.988428,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1106,PHOENIX,01/15/2015,,,33.598395,-111.988347,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1034,PHOENIX,05/29/2018,163500,05/01/2018,33.598439,-111.988284,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1430,PHOENIX,04/26/2019,,,33.598501,-111.988072,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
996,PHOENIX,02/14/2014,,,33.598691,-111.988207,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1504,PHOENIX,05/31/2013,147900,05/01/2013,33.598846,-111.988218,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1430,PHOENIX,07/14/2021,333750,06/01/2021,33.598501,-111.988072,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1010,PHOENIX,10/23/2020,150000,03/01/2020,33.598628,-111.988179,1983,850,0,None,"8"" Stucco",Built Up,4,CP
996,PHOENIX,03/13/2015,125000,03/01/2015,33.598691,-111.988207,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1010,PHOENIX,09/19/2012,77500,09/01/2012,33.598628,-111.988179,1983,850,0,None,"8"" Stucco",Built Up,4,CP
996,PHOENIX,03/02/2020,178900,01/01/2020,33.598691,-111.988207,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1017,PHOENIX,12/06/2004,97000,11/01/2004,33.598757,-111.988236,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1504,PHOENIX,11/16/2017,215000,11/01/2017,33.598846,-111.988218,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1430,PHOENIX,02/09/2018,215000,01/01/2018,33.598501,-111.988072,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1504,PHOENIX,09/18/2020,283000,08/01/2020,33.598846,-111.988218,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1404,PHOENIX,02/26/2020,252500,01/01/2020,33.597185,-111.987213,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
970,PHOENIX,08/07/2020,180000,07/01/2020,33.597512,-111.98755,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1415,PHOENIX,09/19/2013,,,33.597603,-111.987561,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1006,PHOENIX,10/04/2006,,,33.597399,-111.987453,1983,850,0,None,"8"" Stucco",Built Up,4,CP
970,PHOENIX,08/13/2020,196000,08/01/2020,33.597512,-111.98755,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1415,PHOENIX,06/01/2018,235000,06/01/2018,33.597603,-111.987561,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1404,PHOENIX,07/06/2021,,,33.597185,-111.987213,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1008,PHOENIX,05/27/2021,235500,05/01/2021,33.597283,-111.987359,1983,850,0,None,"8"" Stucco",Built Up,4,CP
977,PHOENIX,11/26/2014,,,33.597455,-111.9875,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1415,PHOENIX,06/29/2018,220000,05/01/2018,33.597603,-111.987561,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1404,PHOENIX,06/30/2014,189000,06/01/2014,33.597185,-111.987213,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1030,PHOENIX,04/12/2017,139000,02/01/2017,33.597223,-111.987309,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1008,PHOENIX,06/19/2019,,,33.597283,-111.987359,1983,850,0,None,"8"" Stucco",Built Up,4,CP
977,PHOENIX,12/30/2016,126900,12/01/2016,33.597455,-111.9875,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1513,PHOENIX,11/25/2002,134000,10/01/2002,33.598748,-111.988463,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
994,PHOENIX,07/23/2020,169900,07/01/2020,33.598637,-111.988589,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1013,PHOENIX,04/29/2021,,,33.59859,-111.988739,1983,850,0,None,"8"" Stucco",Built Up,4,CP
977,PHOENIX,12/18/2008,,,33.598511,-111.988873,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1001,PHOENIX,10/06/2020,,,33.59848,-111.988943,1983,850,0,None,"8"" Stucco",Built Up,4,CP
994,PHOENIX,04/04/2018,,,33.598637,-111.988589,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1013,PHOENIX,10/27/2020,,,33.59859,-111.988739,1983,850,0,None,"8"" Stucco",Built Up,4,CP
977,PHOENIX,01/19/2021,,,33.598511,-111.988873,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1036,PHOENIX,08/23/2002,86700,07/01/2002,33.598464,-111.989023,1983,850,0,None,"8"" Stucco",Built Up,4,CP
994,PHOENIX,12/30/2020,175000,12/01/2020,33.598637,-111.988589,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1006,PHOENIX,11/28/2000,73900,10/01/2000,33.598606,-111.988659,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1036,PHOENIX,02/17/2009,93000,01/01/2009,33.598464,-111.989023,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1117,PHOENIX,12/08/2017,,,33.598429,-111.989099,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1485,PHOENIX,07/06/2021,245000,05/01/2020,33.598434,-111.989207,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1513,PHOENIX,04/30/2018,197400,03/01/2018,33.598748,-111.988463,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1046,PHOENIX,06/26/2000,73500,05/01/2000,33.59867,-111.988517,1983,850,0,None,"8"" Stucco",Built Up,4,CP
994,PHOENIX,04/25/2001,78500,03/01/2001,33.598637,-111.988589,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1013,PHOENIX,02/01/2016,,,33.59859,-111.988739,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1485,PHOENIX,10/07/2016,,,33.598434,-111.989207,1983,1256,1,Covered,"8"" Stucco",Built Up,6,CP
1460,PHOENIX,06/28/2013,170000,06/01/2013,33.596261,-111.987977,1983,1256,1,Covered,"8"" Stucco",Built Up,5,CP
981,PHOENIX,02/12/2004,,,33.596109,-111.988014,1983,850,0,None,"8"" Stucco",Built Up,4,CP
992,PHOENIX,10/12/2005,,,33.596098,-111.988206,1983,850,0,None,"8"" Stucco",Built Up,4,CP
957,PHOENIX,03/04/2021,227000,03/01/2021,33.596213,-111.98841,1983,850,0,None,"8"" Stucco",Built Up,4,CP
950,PHOENIX,05/02/1989,,,33.596232,-111.988485,1983,850,0,None,"8"" Stucco",Built Up,4,CP
985,PHOENIX,11/04/2019,178000,11/01/2019,33.596266,-111.988555,1983,850,0,None,"8"" Stucco",Built Up,4,CP
968,PHOENIX,03/23/2021,214900,03/01/2021,33.596543,-111.98875,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1439,PHOENIX,10/14/2008,235000,10/01/2008,33.596062,-111.988104,1983,1256,1,Covered,"8"" Stucco",Built Up,5,CP
951,PHOENIX,03/04/2004,96000,02/01/2004,33.596232,-111.988485,1983,850,0,None,"8"" Stucco",Built Up,4,CP
985,PHOENIX,03/29/2019,,,33.596266,-111.988555,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1000,PHOENIX,06/23/2003,85000,05/01/2003,33.596333,-111.988693,1983,850,0,None,"8"" Stucco",Built Up,4,CP
1447,PHOENIX,01/31/2017,290000,01/01/2017,33.596389,-111.988784,1983,1256,1,Covered,"8"" Stucco",Built Up,5,CP
